customer_id,product_id,product_category,rating,purchase_amount,date
132,81,Electronics,1,444.62,2024-02-24
746,50,Electronics,5,68.13,2023-10-25
192,26,Home,5,400.48,2023-12-29
770,85,Home,2,343.5,2024-06-06
266,52,Home,3,88.79,2023-11-16
810,3,Beauty,3,166.19,2023-12-07
635,15,Home,1,144.34,2023-12-08
207,39,Home,3,147.7,2023-07-01
463,11,Beauty,5,189.62,2024-01-02
330,18,Sports,5,430.74,2023-07-08
856,24,Clothing,2,371.42,2023-12-27
595,12,Beauty,5,63.73,2024-03-05
837,66,Beauty,3,478.54,2024-05-17
488,11,Sports,3,409.29,2024-01-10
709,1,Clothing,2,109.46,2023-08-21
363,29,Beauty,4,490.78,2023-10-01
26,13,Clothing,1,70.31,2023-07-04
27,27,Home,3,276.48,2023-09-22
618,40,Electronics,2,425.51,2023-08-15
362,85,Home,1,93.77,2023-06-27
829,46,Electronics,3,165.43,2023-08-03
481,14,Electronics,3,387.86,2023-11-17
122,59,Sports,2,499.0,2023-08-06
519,28,Clothing,2,323.73,2024-05-24
943,71,Beauty,5,295.44,2024-04-15
507,49,Home,5,169.69,2023-12-03
416,62,Sports,1,126.86,2023-11-30
638,20,Clothing,5,473.43,2023-10-04
335,5,Clothing,5,95.33,2024-02-29
233,97,Clothing,1,166.92,2024-06-07
137,80,Clothing,1,481.84,2023-09-01
692,8,Sports,3,305.86,2023-12-05
752,21,Clothing,3,254.77,2024-03-06
982,80,Clothing,3,448.34,2024-03-08
388,65,Beauty,2,410.01,2023-11-24
609,27,Electronics,3,143.51,2024-01-14
623,23,Sports,1,394.27,2023-11-12
461,40,Electronics,2,42.39,2023-11-01
159,15,Home,3,217.62,2023-12-05
32,24,Electronics,3,466.74,2024-05-17
67,3,Home,1,243.44,2024-01-23
693,97,Electronics,1,197.33,2023-12-17
391,20,Sports,5,401.29,2023-10-07
671,77,Clothing,3,351.13,2023-07-18
322,93,Home,3,206.66,2023-11-08
137,21,Sports,2,90.6,2024-04-21
600,76,Home,5,89.27,2024-01-07
619,77,Sports,3,154.43,2023-08-05
929,84,Clothing,2,89.98,2023-08-21
248,55,Home,2,378.48,2024-03-18
135,69,Beauty,3,420.21,2023-08-15
460,2,Beauty,2,274.44,2024-02-27
960,53,Sports,5,91.19,2024-05-07
608,83,Clothing,5,152.9,2024-01-24
771,17,Home,4,159.27,2023-08-13
519,49,Home,2,138.73,2023-12-07
938,70,Electronics,2,487.31,2023-12-14
431,100,Sports,1,134.52,2024-03-15
382,51,Beauty,5,382.38,2023-12-17
991,93,Clothing,2,357.81,2023-09-07
376,72,Beauty,3,266.06,2023-12-15
415,8,Home,4,181.35,2023-06-25
56,5,Sports,4,311.48,2024-01-21
152,1,Electronics,3,298.59,2024-01-05
196,50,Beauty,5,498.52,2024-02-09
658,46,Home,2,325.28,2024-05-18
657,88,Clothing,2,461.26,2024-05-08
710,65,Home,5,266.06,2023-09-28
581,62,Beauty,4,81.85,2024-01-03
625,12,Sports,3,450.26,2024-03-24
245,47,Clothing,5,160.06,2024-04-17
787,52,Beauty,5,227.05,2024-05-14
606,44,Home,3,124.09,2023-09-11
596,39,Home,2,286.17,2024-05-03
488,83,Clothing,1,340.88,2024-01-31
460,10,Sports,4,41.07,2024-04-24
834,44,Sports,4,343.69,2024-05-15
664,77,Home,2,124.89,2023-07-20
273,57,Home,3,156.9,2023-08-05
368,96,Clothing,5,267.07,2023-06-23
187,51,Home,4,362.6,2023-08-18
630,5,Sports,3,172.2,2024-03-10
122,21,Beauty,5,217.08,2024-01-21
977,11,Clothing,4,267.95,2024-04-07
530,56,Home,4,212.18,2023-07-30
486,89,Sports,4,377.36,2024-04-08
585,73,Sports,5,84.53,2023-08-16
232,11,Home,1,176.27,2024-03-18
485,1,Electronics,3,480.77,2023-10-05
119,59,Electronics,5,9.07,2023-11-27
582,16,Clothing,2,490.84,2024-05-17
110,24,Sports,2,147.94,2023-10-19
484,84,Beauty,3,102.71,2024-02-26
870,43,Home,1,53.37,2023-11-07
509,57,Home,1,391.5,2024-01-09
27,29,Home,2,498.08,2023-08-17
537,94,Clothing,4,437.16,2024-05-04
431,96,Beauty,3,264.58,2024-02-14
944,99,Electronics,5,475.62,2023-08-22
295,35,Sports,5,147.36,2024-01-05
233,98,Home,5,201.39,2023-07-16
185,34,Beauty,4,369.55,2023-11-07
459,31,Electronics,5,485.23,2024-01-25
650,63,Sports,3,400.83,2024-04-15
552,99,Beauty,3,39.81,2023-12-05
362,76,Clothing,3,118.61,2024-02-19
192,97,Clothing,2,60.0,2024-01-28
437,79,Beauty,5,249.97,2023-10-02
718,24,Home,2,290.35,2024-02-21
829,63,Electronics,1,152.08,2024-04-25
349,28,Electronics,3,211.78,2024-01-27
382,76,Electronics,2,211.81,2024-05-05
673,30,Electronics,4,453.02,2024-05-02
605,62,Home,3,344.22,2023-11-21
959,22,Home,5,458.94,2023-08-14
259,62,Electronics,3,378.9,2023-10-30
882,59,Electronics,2,238.75,2023-11-10
118,99,Clothing,3,291.86,2024-03-10
276,5,Clothing,5,20.94,2023-12-29
69,89,Beauty,5,165.77,2024-01-07
351,91,Beauty,3,116.81,2024-05-07
645,93,Sports,5,187.66,2023-10-13
240,14,Clothing,3,161.91,2023-07-06
999,42,Clothing,5,475.39,2024-02-20
473,19,Clothing,2,167.45,2024-03-20
854,51,Electronics,4,308.72,2023-09-17
996,81,Beauty,1,135.98,2024-03-02
540,79,Home,5,389.82,2023-11-13
252,52,Electronics,3,18.33,2023-06-29
863,61,Clothing,5,260.4,2024-01-19
667,28,Beauty,1,436.28,2024-04-10
491,97,Electronics,3,23.08,2024-03-30
61,24,Electronics,5,105.36,2023-06-19
3,11,Beauty,1,47.09,2023-10-19
333,24,Clothing,2,89.61,2024-01-29
654,49,Clothing,2,356.63,2024-03-22
769,49,Clothing,1,308.58,2023-07-23
366,100,Beauty,3,417.59,2023-12-22
730,44,Beauty,4,404.36,2023-10-25
463,55,Clothing,2,33.17,2023-08-18
811,26,Electronics,5,343.48,2024-05-22
388,5,Home,3,472.5,2023-12-25
491,75,Electronics,3,211.26,2023-06-24
317,91,Clothing,3,62.23,2023-08-05
766,68,Sports,2,343.19,2024-03-25
547,85,Beauty,1,129.9,2024-01-24
975,94,Beauty,1,298.3,2024-06-04
364,41,Electronics,3,341.39,2023-07-06
818,39,Sports,2,26.89,2024-03-14
892,68,Beauty,4,314.0,2024-03-18
718,36,Sports,4,95.98,2024-05-06
603,58,Clothing,4,346.48,2023-11-19
262,86,Clothing,3,215.53,2023-12-11
272,3,Clothing,3,337.59,2023-08-21
757,90,Clothing,4,494.33,2024-03-05
496,47,Sports,4,330.72,2024-05-31
285,45,Sports,4,141.16,2023-06-17
152,57,Sports,3,158.79,2023-07-02
278,53,Home,3,381.99,2023-08-12
875,97,Beauty,5,222.47,2023-09-30
102,73,Beauty,2,259.71,2023-07-08
311,64,Sports,2,389.48,2023-10-01
714,3,Clothing,2,439.43,2023-12-17
689,100,Sports,4,36.32,2024-05-09
294,36,Clothing,1,129.83,2023-11-11
64,93,Beauty,3,419.9,2023-10-30
721,80,Sports,1,69.86,2024-04-15
109,46,Electronics,5,69.78,2023-07-17
769,53,Clothing,3,394.79,2023-06-18
980,92,Sports,4,266.19,2024-05-11
348,36,Home,4,176.83,2023-12-27
3,49,Beauty,3,315.19,2023-12-12
779,91,Clothing,1,167.46,2024-04-25
402,8,Electronics,2,357.96,2023-06-18
994,25,Electronics,5,6.13,2024-01-04
484,96,Clothing,2,386.82,2024-03-30
811,25,Beauty,1,416.42,2024-05-21
991,40,Electronics,1,9.41,2024-04-06
38,58,Electronics,5,321.85,2024-03-16
410,97,Electronics,2,360.16,2024-03-04
377,24,Electronics,3,125.16,2023-07-11
613,37,Sports,2,380.65,2024-05-27
257,74,Sports,3,144.33,2024-05-09
351,58,Beauty,3,166.38,2023-12-11
974,32,Clothing,5,372.09,2024-04-03
783,51,Beauty,2,133.55,2024-04-03
917,90,Electronics,2,438.8,2023-08-17
610,72,Clothing,4,191.19,2024-04-10
810,100,Beauty,5,154.85,2024-01-02
598,40,Sports,3,113.04,2024-02-06
53,68,Electronics,3,347.47,2023-12-24
884,13,Home,2,30.86,2024-01-05
944,36,Electronics,3,456.26,2023-11-06
116,82,Sports,5,297.45,2023-11-22
681,63,Clothing,5,270.17,2023-08-05
932,33,Electronics,2,7.18,2024-06-09
694,2,Beauty,5,482.99,2024-02-27
295,15,Clothing,3,98.11,2023-10-10
468,57,Electronics,2,270.49,2023-10-19
882,21,Home,1,181.85,2024-04-26
858,51,Sports,2,75.65,2024-06-13
567,30,Sports,3,168.06,2024-01-27
829,100,Electronics,5,46.93,2023-09-30
407,30,Sports,3,371.94,2024-05-07
491,30,Sports,1,233.52,2023-11-13
493,7,Clothing,1,379.22,2023-09-18
582,40,Electronics,3,307.86,2023-08-27
167,40,Home,4,275.96,2023-08-23
361,54,Home,1,434.16,2023-09-15
79,15,Beauty,5,33.38,2024-04-19
634,49,Electronics,4,8.5,2024-03-28
360,84,Electronics,3,251.11,2024-03-02
28,45,Sports,4,60.08,2023-11-03
992,17,Home,5,42.7,2024-03-16
746,96,Sports,3,274.6,2024-01-19
877,72,Electronics,3,470.11,2023-10-20
218,64,Sports,3,473.23,2023-12-15
712,46,Beauty,5,256.31,2023-09-08
429,30,Electronics,1,384.2,2023-09-28
887,45,Electronics,5,293.28,2024-01-14
122,54,Electronics,3,389.07,2023-11-05
564,35,Home,1,210.73,2024-04-05
701,37,Electronics,2,120.05,2023-08-08
150,75,Beauty,1,452.02,2024-01-11
349,43,Clothing,2,289.99,2023-06-24
703,70,Clothing,4,324.56,2023-10-21
341,60,Sports,3,452.86,2024-04-11
409,7,Beauty,5,406.89,2024-01-22
349,44,Sports,2,167.57,2023-12-15
683,27,Beauty,4,214.29,2023-07-15
73,51,Beauty,5,225.47,2023-12-17
64,68,Home,1,191.37,2023-09-04
160,50,Home,3,329.23,2024-05-23
887,98,Home,4,197.93,2023-08-02
724,45,Beauty,2,433.74,2023-10-21
157,36,Sports,3,238.23,2024-05-09
788,3,Electronics,4,443.9,2023-09-04
536,10,Sports,5,208.42,2024-03-10
90,42,Sports,2,350.31,2023-11-24
1000,86,Electronics,4,224.29,2023-06-27
553,81,Clothing,4,18.53,2024-01-12
386,58,Clothing,2,18.53,2023-08-15
282,13,Clothing,5,498.88,2023-08-19
820,29,Home,1,279.86,2024-04-30
116,4,Home,5,440.55,2024-04-14
599,63,Clothing,4,107.58,2024-02-13
444,46,Beauty,3,184.81,2024-03-23
428,97,Beauty,1,302.45,2023-07-06
741,18,Beauty,2,79.89,2023-09-21
492,20,Sports,5,488.09,2024-02-01
467,43,Clothing,2,151.58,2023-09-30
125,11,Sports,3,434.51,2024-03-15
5,83,Clothing,3,191.31,2024-03-04
665,66,Sports,5,253.6,2023-06-20
5,17,Electronics,1,453.32,2023-08-08
478,74,Beauty,4,460.89,2023-08-14
539,64,Clothing,5,409.25,2024-04-24
780,90,Electronics,5,225.83,2024-03-17
204,6,Home,4,124.27,2024-04-12
964,79,Sports,4,171.06,2024-03-19
261,58,Electronics,2,448.39,2024-03-19
522,35,Electronics,1,406.05,2023-12-17
245,73,Beauty,4,155.1,2023-10-29
636,35,Clothing,2,406.35,2023-11-24
682,80,Sports,1,343.22,2024-04-17
45,4,Home,5,397.55,2024-06-12
80,71,Clothing,4,382.14,2024-04-28
557,81,Clothing,3,400.65,2024-04-03
866,100,Home,2,18.14,2024-01-25
203,25,Beauty,5,238.82,2024-01-16
455,33,Sports,4,411.21,2024-03-08
991,35,Beauty,3,344.61,2023-07-18
481,41,Beauty,5,259.91,2023-07-11
119,46,Beauty,1,303.12,2023-12-18
652,1,Sports,1,134.93,2023-07-22
351,25,Clothing,1,245.09,2024-04-03
474,5,Home,3,51.42,2023-10-03
533,94,Beauty,1,418.22,2024-01-10
497,4,Clothing,3,336.3,2024-04-18
206,15,Beauty,5,139.85,2023-09-22
381,82,Clothing,4,248.1,2023-08-06
64,54,Clothing,1,181.66,2023-11-03
853,4,Sports,1,398.96,2023-08-27
13,97,Beauty,2,266.3,2023-11-27
635,70,Electronics,3,448.67,2024-04-12
671,31,Sports,4,303.02,2024-05-02
29,59,Sports,4,322.08,2023-08-02
450,84,Sports,1,370.22,2024-03-07
439,20,Home,4,390.6,2023-12-17
273,67,Sports,5,493.74,2023-12-17
726,19,Home,3,92.41,2023-10-16
884,46,Beauty,3,133.93,2023-08-02
584,94,Clothing,1,325.89,2023-08-09
557,7,Home,1,473.58,2024-02-03
324,75,Clothing,3,9.77,2023-08-20
726,12,Sports,2,424.15,2024-01-25
298,64,Beauty,2,39.15,2024-02-05
730,53,Clothing,1,329.15,2024-03-17
368,5,Sports,1,245.96,2023-12-20
712,55,Electronics,1,298.05,2023-12-26
354,39,Beauty,2,55.74,2024-06-10
749,3,Beauty,5,297.88,2023-08-02
34,68,Beauty,5,498.56,2023-09-04
262,14,Home,1,302.35,2023-10-23
235,76,Beauty,3,52.22,2024-01-03
196,10,Clothing,4,114.19,2024-06-01
79,99,Clothing,3,312.01,2024-04-08
515,66,Sports,5,107.54,2023-10-27
228,12,Home,1,358.55,2024-06-03
616,54,Home,4,51.54,2023-12-16
962,55,Electronics,4,474.71,2024-02-01
516,8,Beauty,1,16.81,2024-02-29
251,71,Sports,4,112.91,2024-03-31
765,21,Beauty,2,270.81,2023-07-10
653,95,Electronics,5,453.59,2024-03-15
207,21,Clothing,3,158.79,2023-11-09
986,47,Beauty,4,336.12,2024-02-22
612,4,Home,5,486.77,2024-04-10
466,79,Beauty,3,26.2,2023-08-15
895,86,Home,1,474.37,2023-09-22
651,38,Sports,5,470.35,2023-10-18
722,66,Sports,4,183.99,2023-08-25
663,7,Sports,5,169.41,2024-01-15
354,76,Sports,3,18.24,2023-06-29
695,72,Beauty,4,450.75,2023-09-03
313,26,Beauty,1,305.46,2023-11-25
886,24,Clothing,1,189.17,2023-10-03
395,98,Beauty,3,31.99,2023-10-06
656,53,Electronics,4,40.27,2023-10-01
629,71,Clothing,2,280.62,2024-05-04
730,93,Electronics,5,269.41,2023-06-21
713,19,Home,5,351.68,2024-01-18
567,32,Sports,5,337.65,2023-12-15
328,93,Electronics,2,158.1,2024-02-05
537,46,Beauty,1,475.78,2023-11-23
707,90,Sports,1,354.31,2023-06-25
31,86,Clothing,3,27.45,2023-11-14
369,96,Sports,3,125.35,2024-02-28
24,52,Home,2,177.48,2023-12-02
563,15,Sports,4,122.1,2023-11-08
159,65,Sports,4,173.61,2023-10-11
323,72,Beauty,1,162.23,2023-07-26
41,45,Sports,1,442.23,2024-04-27
457,58,Electronics,5,114.1,2024-05-23
128,86,Beauty,2,265.42,2024-01-12
107,20,Electronics,1,382.2,2023-12-01
117,91,Home,4,155.15,2024-04-19
87,40,Home,5,330.72,2024-02-07
879,56,Home,2,128.74,2023-12-28
631,68,Home,5,226.78,2023-08-12
189,21,Electronics,2,424.25,2023-07-24
42,14,Home,5,183.77,2023-12-19
135,32,Beauty,5,63.14,2024-01-24
220,86,Home,2,17.87,2024-05-27
680,67,Home,5,441.23,2024-03-10
559,31,Home,3,446.53,2023-07-24
926,57,Electronics,3,392.66,2023-08-16
268,44,Sports,5,244.37,2023-06-17
953,70,Sports,5,420.83,2023-12-16
661,61,Electronics,1,366.63,2023-11-02
629,52,Sports,3,185.01,2023-08-03
810,73,Beauty,1,489.73,2023-06-17
194,54,Electronics,5,473.08,2023-10-31
821,83,Sports,3,316.6,2024-05-17
152,80,Electronics,3,182.36,2024-04-20
517,20,Electronics,5,330.22,2024-03-25
45,29,Sports,4,472.11,2023-08-09
80,2,Home,1,41.28,2023-12-02
961,5,Clothing,4,216.87,2023-10-11
976,16,Sports,1,261.21,2024-03-03
923,15,Clothing,3,166.15,2024-04-27
127,6,Beauty,3,381.51,2023-07-27
785,86,Clothing,2,419.84,2024-03-02
231,2,Beauty,2,438.31,2023-07-06
21,17,Electronics,4,404.45,2023-12-09
365,6,Home,3,381.81,2023-11-24
505,16,Sports,5,85.09,2023-07-29
998,73,Clothing,5,66.72,2024-03-02
66,90,Electronics,4,391.28,2024-06-10
157,18,Home,5,258.73,2023-12-08
255,21,Beauty,1,372.08,2023-08-09
327,75,Home,5,357.72,2024-02-02
757,25,Sports,1,218.74,2023-11-26
169,27,Electronics,5,14.24,2024-01-05
931,3,Home,1,65.15,2024-01-02
573,44,Electronics,5,459.43,2023-11-17
971,41,Beauty,5,353.78,2023-10-02
740,4,Home,5,317.38,2024-06-08
588,64,Sports,2,112.73,2024-05-22
954,81,Beauty,1,205.92,2023-08-18
433,38,Beauty,1,486.2,2024-02-12
929,42,Beauty,4,285.7,2024-06-11
415,14,Sports,5,216.09,2024-04-17
45,29,Sports,4,6.11,2024-01-20
368,78,Clothing,1,267.25,2024-02-19
415,42,Beauty,2,108.27,2023-09-06
870,79,Home,2,401.8,2023-09-20
479,67,Sports,3,489.52,2023-07-24
360,60,Clothing,2,80.94,2024-03-19
817,97,Home,1,360.6,2023-09-11
421,92,Beauty,5,326.43,2023-11-11
18,53,Sports,5,288.08,2024-02-27
34,77,Home,5,184.48,2023-09-28
600,74,Sports,5,271.97,2024-04-27
956,47,Clothing,5,368.04,2024-02-10
986,9,Clothing,3,353.4,2023-10-01
610,47,Clothing,4,402.55,2023-11-10
140,93,Home,5,311.49,2023-09-21
824,51,Beauty,2,80.1,2024-05-08
408,72,Clothing,5,298.8,2023-12-30
736,2,Home,4,215.9,2024-05-16
721,21,Sports,3,167.07,2023-12-16
314,3,Electronics,1,466.99,2023-11-16
800,13,Electronics,2,489.48,2023-09-08
446,90,Clothing,4,207.26,2024-02-11
134,58,Sports,3,394.83,2024-03-27
143,67,Electronics,3,466.57,2023-07-08
296,58,Beauty,4,163.17,2023-08-02
527,84,Clothing,5,465.91,2024-05-12
244,21,Home,5,425.15,2024-05-08
898,40,Electronics,3,125.48,2023-11-15
861,41,Beauty,5,488.1,2024-01-26
370,23,Clothing,5,51.79,2024-04-02
84,28,Home,5,194.84,2024-05-22
178,89,Sports,2,57.77,2023-11-02
497,90,Sports,4,48.81,2023-11-25
988,68,Home,3,49.12,2024-03-31
721,38,Sports,1,196.88,2023-12-14
362,12,Sports,3,205.61,2023-07-12
336,85,Electronics,2,452.57,2024-02-06
149,10,Sports,3,295.94,2024-03-19
367,97,Clothing,3,165.99,2023-07-01
95,72,Beauty,5,497.13,2024-01-05
830,46,Electronics,2,114.45,2024-06-09
646,30,Beauty,3,239.98,2023-06-29
444,46,Electronics,4,155.92,2024-05-06
127,45,Clothing,1,316.12,2023-06-17
895,18,Clothing,1,413.7,2024-01-17
896,73,Electronics,5,253.6,2023-07-29
147,23,Beauty,2,394.04,2023-08-30
732,30,Sports,2,475.83,2024-04-15
414,44,Home,3,487.3,2023-12-21
424,89,Electronics,4,284.93,2023-08-14
908,1,Beauty,3,219.83,2023-08-08
984,63,Sports,1,224.98,2023-12-13
577,45,Electronics,4,179.17,2023-08-14
234,8,Beauty,3,168.17,2024-02-19
518,74,Electronics,2,430.13,2023-06-22
283,43,Sports,2,403.4,2023-11-11
901,82,Home,2,59.51,2023-07-03
301,87,Electronics,5,102.75,2024-01-01
973,99,Sports,4,191.64,2023-08-18
761,96,Beauty,2,6.85,2023-11-26
248,89,Home,3,359.97,2023-12-15
44,57,Sports,4,499.16,2023-06-23
763,17,Electronics,3,164.6,2023-08-30
838,82,Beauty,2,486.65,2024-03-13
647,67,Beauty,2,41.42,2023-08-31
919,90,Clothing,3,450.03,2023-08-12
775,40,Electronics,2,46.57,2023-11-26
519,17,Home,1,163.05,2024-03-25
422,55,Electronics,4,453.13,2024-05-25
548,37,Beauty,2,320.52,2023-08-14
681,49,Beauty,3,334.8,2023-12-12
531,54,Clothing,5,390.3,2024-02-04
7,91,Beauty,1,432.08,2023-07-24
118,25,Clothing,4,489.1,2024-06-13
583,5,Home,1,138.3,2024-06-08
415,69,Beauty,4,367.21,2023-06-17
852,50,Sports,3,158.11,2024-03-23
712,20,Electronics,1,105.53,2024-03-22
491,85,Sports,3,411.78,2024-01-27
47,39,Home,1,449.25,2023-08-09
94,90,Beauty,4,435.35,2023-11-16
212,18,Beauty,1,33.87,2023-11-14
245,27,Beauty,5,427.76,2023-08-27
283,32,Beauty,3,314.07,2024-02-04
812,26,Beauty,4,464.81,2024-04-19
575,66,Sports,3,376.95,2024-01-10
839,18,Home,4,146.85,2023-08-08
312,32,Beauty,2,273.97,2023-09-24
774,77,Beauty,3,219.16,2023-11-05
515,100,Clothing,3,273.6,2023-07-24
227,41,Clothing,5,218.39,2024-04-24
764,49,Sports,3,259.74,2023-08-29
572,67,Sports,1,249.87,2023-12-07
102,21,Electronics,5,14.36,2023-09-29
471,48,Beauty,1,192.51,2024-03-10
121,29,Home,4,16.84,2024-05-05
320,50,Sports,5,256.8,2023-09-04
737,57,Beauty,4,393.31,2023-12-22
368,30,Beauty,5,299.26,2023-11-08
961,88,Sports,4,211.86,2023-07-14
489,80,Sports,4,267.58,2023-12-22
218,1,Beauty,3,43.28,2023-08-20
956,62,Clothing,3,300.98,2023-08-05
182,15,Clothing,2,347.48,2023-10-27
722,72,Sports,5,466.69,2023-09-17
376,24,Home,3,366.86,2023-08-08
5,29,Sports,4,359.94,2023-10-09
401,66,Beauty,2,167.34,2023-11-02
551,3,Electronics,2,283.0,2024-02-15
718,61,Home,2,74.3,2023-09-05
725,41,Electronics,2,285.31,2023-10-10
685,80,Beauty,4,439.87,2023-11-03
27,67,Sports,5,172.21,2024-03-27
603,65,Sports,2,202.61,2024-05-20
286,58,Sports,2,128.92,2024-05-29
353,36,Electronics,1,459.51,2024-02-13
77,52,Electronics,1,51.78,2024-01-22
43,53,Sports,4,290.87,2024-03-25
586,41,Sports,2,209.99,2024-06-08
921,92,Home,3,399.68,2023-09-01
581,17,Home,1,440.93,2023-12-26
444,70,Electronics,2,296.01,2023-08-02
422,77,Clothing,3,327.24,2024-04-25
693,93,Electronics,1,168.68,2023-10-05
294,99,Electronics,4,409.15,2023-07-20
226,10,Beauty,3,470.2,2024-06-06
450,20,Electronics,2,40.58,2023-07-09
912,91,Clothing,3,119.45,2023-09-27
29,96,Sports,5,480.37,2024-01-18
143,99,Clothing,2,229.06,2024-03-20
4,66,Home,4,220.28,2023-11-03
204,1,Electronics,3,219.87,2023-07-15
317,93,Sports,5,460.14,2023-10-09
651,4,Sports,5,148.32,2023-09-27
740,23,Beauty,1,396.3,2023-07-30
738,64,Sports,2,35.11,2023-11-30
387,81,Electronics,5,202.69,2024-04-13
624,12,Electronics,2,69.69,2023-09-05
815,61,Electronics,4,192.15,2024-06-07
447,99,Electronics,2,431.22,2024-04-25
272,76,Clothing,5,215.84,2024-04-10
318,74,Home,1,427.45,2023-12-07
23,99,Beauty,4,205.94,2024-02-23
233,56,Beauty,4,279.4,2024-03-29
443,54,Sports,2,30.35,2023-12-23
14,76,Beauty,3,339.51,2024-04-14
585,40,Electronics,3,424.95,2023-12-03
120,19,Electronics,4,71.28,2023-11-17
321,47,Sports,1,338.99,2023-12-19
572,14,Home,4,142.18,2024-01-30
807,92,Clothing,4,135.26,2024-06-05
967,5,Beauty,4,158.35,2023-12-30
591,81,Home,4,45.44,2024-03-27
946,44,Beauty,5,377.64,2024-02-01
198,56,Sports,4,477.79,2024-05-21
240,20,Beauty,1,369.34,2023-06-21
950,49,Clothing,2,73.62,2024-02-10
286,94,Electronics,5,279.87,2024-04-15
487,27,Clothing,1,388.4,2023-06-28
415,69,Beauty,3,129.6,2024-04-19
991,7,Sports,2,6.78,2024-03-04
710,6,Clothing,4,87.87,2023-11-06
120,85,Electronics,1,33.08,2024-02-15
306,20,Electronics,2,165.08,2024-04-05
991,47,Clothing,4,206.46,2024-03-01
518,78,Sports,4,388.0,2024-02-14
943,35,Home,1,476.79,2023-09-17
126,93,Sports,3,241.73,2024-04-15
956,91,Beauty,5,257.93,2024-03-20
749,65,Beauty,3,48.8,2023-08-15
137,90,Electronics,2,443.88,2024-05-09
359,32,Clothing,5,196.23,2024-02-20
495,73,Sports,2,466.75,2024-04-17
477,33,Clothing,4,133.75,2023-08-06
952,18,Clothing,2,101.95,2024-02-19
815,56,Electronics,5,154.44,2023-09-16
921,14,Beauty,2,137.98,2023-11-27
176,68,Home,4,39.25,2023-12-22
853,52,Clothing,2,116.29,2023-08-13
389,2,Clothing,5,17.49,2024-01-15
769,62,Sports,4,372.6,2023-10-31
56,47,Clothing,3,485.21,2024-01-15
713,34,Electronics,4,45.8,2024-02-23
330,10,Beauty,3,263.24,2023-12-08
888,100,Beauty,3,424.16,2024-04-14
323,3,Home,4,219.73,2023-11-06
746,18,Home,3,486.58,2023-08-20
224,66,Electronics,1,337.97,2024-04-07
907,37,Electronics,5,302.83,2023-08-12
843,70,Clothing,2,327.44,2023-10-26
893,39,Home,4,499.0,2024-06-10
872,24,Sports,3,338.36,2024-06-08
752,97,Clothing,5,406.89,2024-03-17
766,10,Sports,3,448.85,2024-01-14
968,48,Beauty,5,370.92,2024-03-13
478,66,Beauty,2,113.4,2023-12-03
776,96,Home,4,227.17,2023-10-18
913,51,Clothing,5,38.09,2023-08-07
614,91,Home,3,36.41,2024-01-14
190,83,Beauty,1,192.15,2024-05-03
1,10,Sports,2,359.22,2023-10-01
100,89,Clothing,4,421.32,2023-09-13
866,61,Sports,2,313.69,2024-03-17
329,56,Sports,5,18.5,2023-06-26
780,71,Home,5,182.88,2023-08-09
373,67,Sports,4,392.26,2024-01-13
114,67,Beauty,2,263.2,2023-11-14
874,4,Home,3,309.35,2024-02-02
240,39,Home,5,19.89,2023-11-12
890,46,Sports,4,314.2,2024-04-25
423,78,Home,3,57.95,2024-01-18
938,8,Sports,5,58.21,2024-03-16
57,53,Beauty,3,319.22,2024-02-09
398,71,Beauty,2,233.43,2023-11-30
66,69,Electronics,3,117.54,2023-07-27
350,43,Sports,2,492.54,2023-07-27
655,45,Electronics,2,120.46,2023-11-28
988,55,Beauty,4,383.52,2023-09-09
266,40,Beauty,4,456.85,2024-05-22
816,82,Electronics,3,473.86,2023-08-12
451,94,Sports,1,239.66,2024-04-04
626,15,Clothing,4,490.48,2024-05-10
71,10,Electronics,3,247.01,2024-05-17
48,98,Sports,1,79.33,2023-11-10
554,97,Clothing,1,383.78,2023-11-15
299,19,Electronics,5,114.69,2024-04-01
158,50,Clothing,1,238.73,2024-05-25
728,43,Home,5,135.05,2023-11-11
737,29,Home,3,344.81,2024-01-09
150,92,Clothing,5,74.23,2024-02-14
901,14,Clothing,1,242.24,2023-06-18
676,37,Sports,4,28.94,2024-04-11
632,49,Electronics,3,83.56,2023-12-19
588,56,Sports,5,93.14,2023-12-05
199,94,Electronics,5,215.27,2024-03-28
923,45,Home,5,401.42,2024-02-25
995,38,Clothing,5,449.14,2024-03-19
590,22,Clothing,3,463.89,2024-04-30
722,38,Beauty,5,406.79,2024-05-29
362,40,Home,3,473.4,2024-03-23
666,98,Sports,3,110.45,2023-07-12
991,97,Home,3,397.85,2023-08-04
83,74,Beauty,2,281.56,2024-02-10
304,77,Beauty,4,419.33,2024-06-03
142,70,Electronics,1,180.97,2023-06-16
912,43,Electronics,1,363.35,2023-07-01
4,43,Clothing,5,100.06,2024-04-25
984,22,Electronics,4,268.4,2023-09-14
32,66,Beauty,4,398.65,2023-10-18
279,8,Beauty,4,448.68,2024-02-01
788,71,Beauty,4,478.1,2024-03-17
564,66,Beauty,3,362.88,2023-07-27
371,42,Home,1,220.45,2024-06-07
719,18,Sports,4,131.4,2023-10-19
471,21,Electronics,3,472.24,2023-11-24
217,32,Home,2,366.46,2023-08-28
967,56,Clothing,3,107.87,2023-09-08
588,26,Home,3,435.13,2023-09-25
951,44,Home,1,431.78,2024-04-13
